# wme_scene_export  D:\Program Files\Slam-Model\data\rgbd_dataset_freiburg2_desk_with_person
# 좌표계는 카메라 좌표계. 뷰어가 각 시스템의 추정 포즈로 옮긴다.
# PLANE	frame	nx	ny	nz	d	cx	cy	cz	extent	rms	inliers	conf
# BOX	frame	class	conf	cx	cy	cz	sx	sy	sz
PLANE	0	0.01062	0.90770	0.41948	0.86634	0.12330	0.28355	1.44858	0.44956	0.01193	4911	0.80739
BOX	835	cup	0.92566	0.38029	-0.37124	1.27920	0.14734	0.13995	0.13560
BOX	835	keyboard	0.82658	0.71161	-0.52690	1.43200	0.28590	0.21988	0.35080
BOX	835	person	0.74766	-1.08981	-1.36217	3.33660	0.44837	0.46110	0.56600
BOX	835	chair	0.71409	0.50738	0.34225	1.52020	0.81714	0.61858	0.96600
BOX	835	mouse	0.38455	0.31728	-0.17851	1.11780	0.15879	0.12658	0.11600
PLANE	840	0.03740	0.71850	0.69452	1.45313	-0.39696	-0.02857	2.14323	0.88517	0.01003	10670	0.83285
PLANE	840	0.10226	0.71271	0.69396	0.72285	0.39312	-0.29203	1.28362	0.31426	0.01207	2599	0.80557
BOX	840	cup	0.83332	0.38532	-0.36632	1.28780	0.14833	0.14089	0.15480
BOX	840	keyboard	0.80875	0.72433	-0.51932	1.44920	0.29212	0.21696	0.39360
BOX	840	person	0.73289	-1.05405	-1.38675	3.39680	0.44994	0.48246	0.57680
PLANE	845	0.03945	0.72207	0.69069	1.45223	-0.40275	-0.03393	2.16105	0.89840	0.01018	10635	0.83082
PLANE	845	0.10110	0.71794	0.68873	0.71952	0.38985	-0.29279	1.29268	0.31727	0.01217	2579	0.80429
BOX	845	cup	0.84258	0.38327	-0.36786	1.29760	0.14946	0.13947	0.23680
BOX	845	keyboard	0.77062	0.73152	-0.52407	1.46640	0.30403	0.21672	0.42160
BOX	845	person	0.70886	-1.03775	-1.37697	3.39680	0.45646	0.48898	0.57680
BOX	845	chair	0.61367	0.50738	0.34225	1.52020	0.81714	0.61858	1.02640
BOX	845	book	0.32699	0.60029	-0.24244	1.16740	0.20618	0.16357	0.13960
BOX	845	bowl	0.30363	0.31345	-0.17581	1.13500	0.15688	0.12635	0.12480
PLANE	850	0.04077	0.72533	0.68720	1.45572	-0.40020	-0.02772	2.17135	0.89693	0.00999	10536	0.83340
PLANE	850	0.10227	0.72170	0.68461	0.72113	0.39783	-0.29672	1.30672	0.32818	0.01246	2622	0.80053
BOX	850	keyboard	0.84390	0.72612	-0.50679	1.46120	0.29734	0.21876	0.38720
BOX	850	cup	0.81983	0.38957	-0.36152	1.30620	0.15296	0.14290	0.13120
BOX	850	person	0.81008	-1.02425	-1.38962	3.42800	0.46724	0.50663	0.65640
BOX	850	chair	0.74802	0.51105	0.34521	1.52680	0.81776	0.61833	1.05640
PLANE	855	0.04746	0.72923	0.68262	1.45235	-0.41024	-0.03682	2.19545	0.92165	0.01023	10590	0.83017
PLANE	855	0.10626	0.72546	0.68001	0.71833	0.39502	-0.29228	1.30644	0.32648	0.01233	2556	0.80216
BOX	855	cup	0.84994	0.38957	-0.35902	1.30620	0.14794	0.14290	0.13120
BOX	855	keyboard	0.84815	0.72163	-0.50353	1.44380	0.29103	0.21061	0.43880
BOX	855	person	0.79101	-1.01673	-1.39904	3.49260	0.48945	0.53628	0.81960
PLANE	860	0.05386	0.73138	0.67984	1.45277	-0.40620	-0.03767	2.20964	0.93067	0.01031	10617	0.82905
PLANE	860	0.11236	0.72714	0.67723	0.71884	0.40395	-0.29604	1.31228	0.33080	0.01206	2565	0.80571
BOX	860	keyboard	0.88895	0.73314	-0.50258	1.46120	0.28893	0.21595	0.43680
BOX	860	cup	0.80749	0.39458	-0.35526	1.30620	0.15296	0.14040	0.16120
BOX	860	person	0.77567	-0.97746	-1.37618	3.46040	0.46501	0.55127	0.66920
BOX	860	chair	0.40398	0.51252	0.34374	1.52680	0.80896	0.62126	1.06720
BOX	860	book	0.37630	0.60358	-0.23476	1.17380	0.20280	0.16446	0.15680
PLANE	865	0.05491	0.73437	0.67652	1.45314	-0.41029	-0.04453	2.22961	0.94659	0.01052	10608	0.82623
PLANE	865	0.11436	0.73177	0.67189	0.71667	0.40380	-0.29479	1.31897	0.33755	0.01232	2568	0.80227
BOX	865	keyboard	0.84724	0.73845	-0.50199	1.47180	0.29102	0.21469	0.42800
BOX	865	cup	0.81562	0.39244	-0.35295	1.31160	0.14604	0.13846	0.15280
BOX	865	person	0.72840	-0.99261	-1.39550	3.52600	0.46706	0.57525	0.89720
BOX	865	chair	0.56803	0.51545	0.34814	1.52680	0.80896	0.61247	1.09120
BOX	865	chair	0.32495	0.03522	-0.67264	2.07120	0.58051	0.63208	2.50680
PLANE	870	0.05667	0.73746	0.67301	1.45132	-0.40985	-0.03955	2.23432	0.94635	0.01040	10557	0.82779
PLANE	870	0.11159	0.73453	0.66934	0.71530	0.40556	-0.29255	1.32209	0.34093	0.01255	2587	0.79934
BOX	870	person	0.76133	-0.96215	-1.38874	3.52600	0.47383	0.58879	0.83720
BOX	870	cup	0.72915	0.39496	-0.34917	1.31160	0.14604	0.13594	0.15040
BOX	870	keyboard	0.49585	0.73734	-0.49277	1.46120	0.28612	0.21315	0.47760
BOX	870	chair	0.46843	0.51614	0.34959	1.53320	0.80941	0.61504	1.11680
PLANE	875	0.05692	0.73713	0.67335	1.44852	-0.41208	-0.04450	2.23478	0.94980	0.01035	10589	0.82857
PLANE	875	0.11367	0.73489	0.66860	0.71156	0.40265	-0.29343	1.31833	0.33876	0.01241	2563	0.80121
BOX	875	cup	0.83257	0.39496	-0.35547	1.31160	0.14604	0.13846	0.15280
BOX	875	keyboard	0.78083	0.73454	-0.49557	1.46120	0.28612	0.21315	0.45160
BOX	875	person	0.77474	-0.95876	-1.39550	3.52600	0.46706	0.57525	0.83720
BOX	875	chair	0.38422	0.51545	0.34814	1.52680	0.80896	0.61247	1.09960
PLANE	880	0.05845	0.73493	0.67562	1.44865	-0.41688	-0.04661	2.23095	0.94904	0.01027	10628	0.82962
PLANE	880	0.11713	0.73255	0.67056	0.71092	0.39986	-0.29593	1.31363	0.33321	0.01242	2534	0.80103
BOX	880	keyboard	0.84403	0.73856	-0.50578	1.46640	0.28995	0.21391	0.42800
BOX	880	cup	0.84214	0.39118	-0.36050	1.31160	0.14856	0.14349	0.15280
BOX	880	person	0.75908	-0.94861	-1.39889	3.52600	0.46029	0.56848	0.75960
PLANE	885	0.05349	0.73359	0.67749	1.44709	-0.41429	-0.04349	2.21576	0.93413	0.01050	10626	0.82640
PLANE	885	0.11421	0.72947	0.67441	0.71250	0.40238	-0.29899	1.31175	0.32869	0.01257	2510	0.79906
BOX	885	cup	0.82343	0.39244	-0.36679	1.31160	0.14604	0.14098	0.16160
BOX	885	person	0.81064	-0.92153	-1.42257	3.52600	0.47383	0.53465	0.68440
BOX	885	keyboard	0.77766	0.73997	-0.50859	1.46640	0.28714	0.21391	0.41080
BOX	885	chair	0.56828	0.50670	0.33791	1.51380	0.80498	0.61597	1.06720
BOX	885	bowl	0.43400	0.31291	-0.17908	1.14900	0.15881	0.12570	0.12240
PLANE	890	0.04759	0.73082	0.68090	1.44301	-0.42032	-0.04626	2.19829	0.92369	0.01007	10621	0.83243
PLANE	890	0.11277	0.72812	0.67611	0.70765	0.39640	-0.30601	1.31009	0.32943	0.01346	2574	0.78792
BOX	890	cup	0.88850	0.37728	-0.37933	1.31580	0.14398	0.13890	0.15080
BOX	890	person	0.80367	-0.95639	-1.41245	3.49260	0.43581	0.50947	0.68440
BOX	890	keyboard	0.80046	0.73735	-0.52887	1.48380	0.31333	0.21075	0.40880
BOX	890	mouse	0.31150	0.29804	-0.19412	1.15980	0.15585	0.12243	0.12280
PLANE	895	0.04231	0.71994	0.69274	1.43700	-0.40650	-0.03638	2.13700	0.88228	0.00987	10756	0.83517
PLANE	895	0.13214	0.72442	0.67657	0.69001	0.38896	-0.30448	1.26990	0.30551	0.01599	2697	0.75772
BOX	895	cup	0.87350	0.37229	-0.40959	1.31160	0.14604	0.14098	0.16160
BOX	895	keyboard	0.79159	0.72016	-0.54852	1.44920	0.30603	0.20862	0.37200
BOX	895	person	0.74319	-0.93870	-1.43567	3.42800	0.41459	0.41451	0.53600
BOX	895	book	0.41853	0.52480	-0.11847	1.01680	0.17568	0.15223	0.19600
PLANE	900	0.03928	0.71578	0.69722	1.43962	-0.39966	-0.03564	2.12389	0.87149	0.00962	10855	0.83859
PLANE	900	0.12555	0.71970	0.68284	0.69182	0.39148	-0.30149	1.25894	0.29349	0.01556	2562	0.76263
BOX	900	cup	0.80304	0.38581	-0.41417	1.30620	0.14544	0.13789	0.13120
BOX	900	person	0.70325	-0.89921	-1.44225	3.42800	0.40143	0.40135	0.45600
BOX	900	keyboard	0.47792	0.71986	-0.54614	1.43200	0.28590	0.20889	0.37680
BOX	900	bowl	0.40863	0.30407	-0.22017	1.14480	0.15604	0.12525	0.11400
BOX	900	chair	0.35462	0.49308	0.30404	1.49020	0.80960	0.66929	1.02400
PLANE	905	0.05458	0.71882	0.69305	1.43756	-0.38451	-0.04181	2.14790	0.89518	0.00984	11110	0.83561
PLANE	905	0.13284	0.72107	0.68001	0.69296	0.40601	-0.30477	1.26290	0.29440	0.01432	2466	0.77739
BOX	905	cup	0.82168	0.40818	-0.40895	1.29760	0.14448	0.13698	0.15720
BOX	905	person	0.74359	-0.86121	-1.44592	3.46040	0.41851	0.42507	0.53600
BOX	905	keyboard	0.57270	0.73965	-0.55064	1.44380	0.26054	0.21061	0.36400
PLANE	910	0.05633	0.71685	0.69495	1.44059	-0.36883	-0.04297	2.14718	0.89783	0.00976	11352	0.83665
PLANE	910	0.12182	0.71482	0.68862	0.70195	0.41461	-0.30899	1.26677	0.28872	0.01188	2342	0.80804
BOX	910	cup	0.81338	0.43229	-0.40216	1.28780	0.15328	0.13842	0.12680
BOX	910	keyboard	0.73810	0.74873	-0.54339	1.43200	0.22817	0.20889	0.38320
BOX	910	person	0.67303	-0.80807	-1.44260	3.46040	0.41851	0.41843	0.46480
PLANE	915	0.06320	0.72118	0.68986	1.43996	-0.35427	-0.04131	2.16298	0.91029	0.00987	11502	0.83510
PLANE	915	0.12231	0.71843	0.68476	0.70311	0.43146	-0.30311	1.26774	0.28859	0.01050	2203	0.82651
BOX	915	cup	0.89280	0.45887	-0.39088	1.27920	0.14734	0.13995	0.13560
BOX	915	keyboard	0.78280	0.79290	-0.55592	1.48380	0.20224	0.21360	0.40680
BOX	915	person	0.71662	-0.74496	-1.43596	3.46040	0.39858	0.44500	0.53600
PLANE	920	0.12107	0.71855	0.68486	0.70210	0.43470	-0.30265	1.26586	0.28517	0.01004	2170	0.83277
PLANE	920	0.06229	0.72092	0.69022	1.43939	-0.35468	-0.04793	2.16749	0.91824	0.01004	11576	0.83276
BOX	920	cup	0.88464	0.46624	-0.39333	1.27920	0.15225	0.13995	0.17200
BOX	920	keyboard	0.79288	0.80204	-0.55975	1.49020	0.19167	0.21738	0.42840
BOX	920	person	0.74708	-0.73513	-1.44597	3.49260	0.40899	0.44243	0.53600
PLANE	925	0.12314	0.72125	0.68164	0.70131	0.44020	-0.30397	1.27097	0.28811	0.00990	2143	0.83474
PLANE	925	0.06295	0.72366	0.68728	1.43633	-0.35198	-0.04987	2.17462	0.92705	0.01000	11659	0.83329
BOX	925	cup	0.88482	0.47083	-0.38960	1.27500	0.14931	0.13949	0.15280
BOX	925	keyboard	0.75783	0.79995	-0.55106	1.47840	0.18164	0.21282	0.42640
BOX	925	person	0.73381	-0.73539	-1.45980	3.52600	0.39937	0.44667	0.53600
BOX	925	chair	0.34545	0.55376	0.33185	1.53960	0.74777	0.64420	0.89720
PLANE	930	0.07122	0.72043	0.68986	1.43713	-0.34892	-0.05038	2.17187	0.92886	0.00981	11755	0.83592
PLANE	930	0.14874	0.72642	0.67096	0.68938	0.43129	-0.31315	1.27089	0.28889	0.01232	2145	0.80227
BOX	930	cup	0.89714	0.47205	-0.40183	1.27500	0.14686	0.13460	0.15280
BOX	930	person	0.72513	-0.72842	-1.45267	3.49260	0.40899	0.44243	0.53600
BOX	930	chair	0.66856	0.55762	0.32437	1.54620	0.74207	0.67070	0.87800
BOX	930	keyboard	0.31413	0.79355	-0.56132	1.47180	0.18083	0.20904	0.37680
PLANE	935	0.07485	0.71525	0.69485	1.43184	-0.34302	-0.04330	2.14218	0.90793	0.00975	11785	0.83680
PLANE	935	0.13808	0.70980	0.69074	0.69736	0.42402	-0.31389	1.24738	0.26867	0.01013	2118	0.83159
BOX	935	cup	0.83859	0.45614	-0.42019	1.27500	0.14931	0.14194	0.15280
BOX	935	person	0.76380	-0.76530	-1.46608	3.49260	0.40229	0.41562	0.46480
BOX	935	keyboard	0.55709	0.76522	-0.57087	1.43200	0.19518	0.20339	0.31840
PLANE	940	0.07140	0.71490	0.69557	1.43835	-0.36164	-0.03941	2.14551	0.90437	0.00991	11523	0.83458
PLANE	940	0.13949	0.70652	0.69381	0.70660	0.41286	-0.31261	1.25378	0.27300	0.01121	2203	0.81689
BOX	940	cup	0.85154	0.43847	-0.42070	1.28780	0.15081	0.14583	0.12680
BOX	940	keyboard	0.72232	0.73618	-0.56099	1.41060	0.22205	0.20306	0.31200
BOX	940	person	0.68967	-0.82564	-1.46273	3.49260	0.41570	0.42232	0.46480
PLANE	945	0.06437	0.71609	0.69503	1.43397	-0.36659	-0.03969	2.13802	0.89824	0.00984	11439	0.83560
PLANE	945	0.13312	0.70994	0.69157	0.70221	0.41157	-0.31971	1.26436	0.28058	0.01171	2270	0.81019
BOX	945	cup	0.72102	0.42417	-0.42370	1.29320	0.14399	0.13900	0.15720
BOX	945	person	0.71792	-0.83796	-1.45588	3.46040	0.39858	0.40515	0.53600
BOX	945	keyboard	0.66402	0.74185	-0.56675	1.43200	0.24192	0.20614	0.31000
PLANE	950	0.06443	0.71006	0.70118	1.43328	-0.37117	-0.03012	2.10870	0.87547	0.00946	11277	0.84088
PLANE	950	0.14928	0.70923	0.68899	0.69054	0.39118	-0.31611	1.24290	0.27373	0.01493	2388	0.77012
BOX	950	cup	0.86383	0.39575	-0.44401	1.30180	0.14745	0.13992	0.15920
BOX	950	keyboard	0.72190	0.70905	-0.57147	1.39980	0.26872	0.19344	0.25840
BOX	950	person	0.66928	-0.89921	-1.45212	3.42800	0.38827	0.38161	0.45600
BOX	950	laptop	0.34391	0.50635	0.27500	1.49560	0.78956	0.70330	0.94880
BOX	950	keyboard	0.33243	0.59193	-0.28604	1.14900	0.20072	0.10586	0.10760
PLANE	955	0.06823	0.70426	0.70666	1.43290	-0.38362	-0.01851	2.08321	0.85591	0.00938	11030	0.84197
PLANE	955	0.16159	0.70144	0.69417	0.68845	0.36897	-0.31423	1.22339	0.27090	0.01620	2507	0.75524
BOX	955	cup	0.79025	0.36211	-0.45349	1.29320	0.14399	0.13900	0.12720
BOX	955	person	0.68091	-0.98884	-1.43890	3.39680	0.41082	0.37814	0.44760
BOX	955	keyboard	0.55594	0.67885	-0.57332	1.38480	0.30040	0.18074	0.16560
BOX	955	bowl	0.40424	0.28707	-0.25499	1.13840	0.15516	0.12673	0.11840
PLANE	960	0.07011	0.70214	0.70858	1.43655	-0.39569	-0.00857	2.07500	0.84329	0.00943	10760	0.84139
BOX	960	keyboard	0.76365	0.64989	-0.56530	1.36860	0.29689	0.18125	0.17400
BOX	960	person	0.71304	-1.05405	-1.43564	3.39680	0.41082	0.38466	0.43920
BOX	960	cup	0.67167	0.33834	-0.44171	1.28780	0.13350	0.14336	0.11840
BOX	960	chair	0.50014	0.47851	0.27345	1.47180	0.81655	0.67515	0.95960
PLANE	965	0.05832	0.70872	0.70307	1.45066	-0.43953	-0.00468	2.10449	0.84773	0.01024	10051	0.82999
PLANE	965	0.14113	0.70434	0.69569	0.70467	0.33881	-0.28632	1.23404	0.30923	0.01676	3062	0.74891
BOX	965	cup	0.82650	0.29508	-0.40136	1.29320	0.13902	0.14396	0.13800
BOX	965	person	0.71310	-1.16164	-1.39979	3.39680	0.45646	0.45638	0.50800
BOX	965	keyboard	0.47557	0.62985	-0.55702	1.42120	0.32194	0.21550	0.25400
BOX	965	book	0.30914	0.49086	-0.11142	0.99740	0.21636	0.15889	0.14640
PLANE	970	0.05325	0.72836	0.68312	1.47615	-0.49405	-0.01464	2.21501	0.90689	0.01076	9156	0.82285
PLANE	970	0.11438	0.72710	0.67694	0.72552	0.33462	-0.26715	1.30218	0.37529	0.01617	3490	0.75561
BOX	970	cup	0.79673	0.27843	-0.32992	1.32020	0.17234	0.14443	0.14200
BOX	970	person	0.73139	-1.26445	-1.32711	3.42800	0.52646	0.61848	0.94040
BOX	970	chair	0.48313	0.44037	0.36384	1.47180	0.88154	0.53391	1.11040
BOX	970	keyboard	0.42030	0.60348	-0.49185	1.48380	0.31903	0.22784	0.32280
BOX	970	book	0.30558	0.47611	-0.03688	1.00060	0.25356	0.16708	0.14200
PLANE	975	0.05280	0.75109	0.65809	1.48764	-0.52631	-0.01277	2.31733	0.97007	0.01096	8413	0.82016
PLANE	975	0.12155	0.75828	0.64050	0.72413	0.34117	-0.23418	1.34308	0.41141	0.01649	3930	0.75196
BOX	975	cup	0.88308	0.22119	-0.26812	1.33420	0.13575	0.13828	0.13560
BOX	975	person	0.79927	-1.41902	-1.27503	3.49260	0.61014	0.78432	1.26120
BOX	975	keyboard	0.76317	0.56088	-0.43284	1.52680	0.30776	0.22858	0.35520
BOX	975	chair	0.44542	-0.21613	-0.42779	2.11860	0.61820	1.06132	1.90000
BOX	975	book	0.37899	0.46086	0.01320	1.01140	0.29707	0.17665	0.15520
PLANE	980	0.06052	0.76412	0.64223	1.50824	-0.55199	-0.03387	2.44074	1.05811	0.01181	8129	0.80899
PLANE	980	0.12961	0.77268	0.62143	0.74040	0.33461	-0.20948	1.38214	0.44298	0.01687	4101	0.74768
BOX	980	keyboard	0.84137	0.55026	-0.39259	1.55900	0.31724	0.23041	0.35480
BOX	980	cup	0.81932	0.20652	-0.22571	1.36420	0.14142	0.13877	0.10960
BOX	980	person	0.61933	-1.49099	-1.23486	3.56040	0.73818	0.92938	1.51960
BOX	980	book	0.40022	0.45881	0.04115	1.03080	0.32453	0.18796	0.17440
BOX	980	tv	0.39715	0.85455	-0.56372	1.63440	0.26042	0.43291	0.59640
BOX	980	chair	0.36516	-0.23111	-0.51032	2.10680	0.59858	0.71574	2.93080
PLANE	985	0.04741	0.77761	0.62696	1.50340	-0.55934	-0.05029	2.50259	1.10809	0.01238	8012	0.80156
PLANE	985	0.11128	0.78779	0.60581	0.74021	0.33472	-0.18846	1.40544	0.45001	0.01684	4051	0.74804
BOX	985	keyboard	0.79080	0.54808	-0.37496	1.60520	0.33897	0.22799	0.39160
BOX	985	cup	0.77858	0.18968	-0.21732	1.39440	0.13384	0.13649	0.13760
BOX	985	tv	0.47786	0.84447	-0.55590	1.64840	0.29746	0.46193	0.67360
BOX	985	person	0.47365	-1.48845	-1.25176	3.62920	0.70367	0.96127	1.64200
BOX	985	chair	0.32523	-0.25979	-0.50474	2.14320	0.55132	0.69108	2.84920
PLANE	990	0.03755	0.77103	0.63569	1.49733	-0.55039	-0.00803	2.39770	1.02069	0.01118	8061	0.81732
PLANE	990	0.09487	0.77990	0.61867	0.73531	0.34655	-0.21508	1.40651	0.43577	0.01679	3993	0.74861
BOX	990	keyboard	0.86140	0.53828	-0.41747	1.62680	0.34041	0.22481	0.40040
BOX	990	person	0.83051	-1.41878	-1.30052	3.62920	0.63400	0.86375	1.42880
BOX	990	cup	0.78226	0.17495	-0.26282	1.41600	0.13320	0.13045	0.14440
BOX	990	chair	0.48388	-0.26538	-0.56962	2.15520	0.54613	0.67840	2.84720
PLANE	995	0.02459	0.75665	0.65336	1.48406	-0.51156	0.01211	2.27666	0.96967	0.01120	8396	0.81699
PLANE	995	0.07349	0.76255	0.64274	0.72681	0.32067	-0.27813	1.42410	0.43252	0.01656	3931	0.75122
BOX	995	person	0.63438	-1.43984	-1.36753	3.59480	0.55898	0.71067	1.16440
BOX	995	keyboard	0.63107	0.48971	-0.50030	1.66340	0.33529	0.22349	0.40040
BOX	995	mouse	0.56813	0.06727	-0.15379	1.25780	0.14488	0.12071	0.14640
BOX	995	cup	0.36948	0.12988	-0.33864	1.44380	0.12750	0.13579	0.12480
